"id","estimate_id","quantity","mfr_no","part_no","description","cost","price","pass2"
106187,23356964,0,,,"0",0.00,0.00,0
106188,23356964,,,,,,,0
106189,2336965,1,,,"Starter",171.94,261.94,0
106190,2336966,1,,,"Oil filter",2.99,8.00,0
106191,2336966,1,,,"A/c condenser, freon",,252.64,0
106192,2336966,,,,,,,0
106193,2336967,1,,,"Transmission fluid",4.50,6.50,0
106194,2336968,0,,,,,0.00,0
106195,2336969,1,,,"Oil filter",2.99,8.00,0
106196,2336970,1,,,"Oil filter",2.99,8.00,0
106197,2336971,1,,,"Front brake calipersq",271.92,371.92,0
106198,2336971,1,,,"Front brake hoses",68.00,118.18,0
106199,2336971,1,,,"Front brake pads and rotors",242.45,342.45,0
106200,2336971,1,,,"Brake fluid",14.00,20.00,0
106201,2336972,1,,,"Oil filter",2.99,8.00,0
106202,2336972,1,,,"Fuel pump",,292.00,0
106203,2336973,0,,,"0",0.00,0.00,0
106204,2360931,,,,,,,0
106205,2343240,,,,,,,0
106206,2336969,,,,,,,0
106207,2336971,,,,,,,0
106208,2336974,0,,,,0.00,0.00,0
106209,2336975,1,,,"A/c condenser, freon",154.99,274.45,0
106210,2336976,0,,,,0.00,0.00,0
106211,2331018,,,,,,,0
106212,2336977,1,,,"Oil filter",2.99,8.00,0
106213,2336975,,,,,,,0
106214,2336978,1,,,"Evap detection pump`",44.88,66.26,0
106215,2336979,1,,,"Front left and front right bake caliper",160.00,256.68,0
106216,2336979,1,,,"Left and right front brake hoses",64.00,108.00,0
106217,2336980,1,,,"Front brake pads",33.95,53.00,0
106218,2336980,1,,,"Oil filter",2.99,8.00,0
106219,2336980,,,,,,,0
106220,2336981,1,,,"Thermostat",65.43,105.43,0
106221,2336981,,,,,,,0
106222,2360931,,,,,,,0
106223,2326566,,,,,,,0
106224,2336982,1,,"67060","Oil filter",2.99,8.00,0
106225,2326224,,,,,,,0
106226,2336890,0,,,,0.00,0.00,0
106227,2326022,,,,,,,0
106228,2336977,,,,,,,0
106229,2336978,,,,,,,0
106230,2336979,,,,,,,0
106231,2336891,1,,,"Oil filter adapter",244.95,344.00,0
106232,2336891,1,,,"Coolant resevoir",24.69,60.00,0
106233,2336891,1,,,"Oil filter",2.99,8.00,0
106234,2336892,1,,,"Alternator",247.96,390.46,0
106235,2336892,1,,,"Belt",33.94,63.00,0
106236,2336892,,,,,,,0
106237,2336893,0,,,,0.00,0.00,0
106238,2336978,1,,,"A/c comopressor, freon ande oil",309.53,499.53,0
106239,2336990,1,,,"Heater hoses",156.57,306.00,0
106240,2336991,1,,,"Battery",171.97,201.97,0
106241,2336992,1,,,"Sway bar end links",,100.29,0
106242,2336992,1,,,"2 timng solenoids`",,150.66,0
106243,2336992,1,,,"Number 2 oxygen sensor",,106.93,0
106244,2336992,1,,,"Oil filter",2.99,8.00,0
106245,2336992,1,,,"Air filter",,23.42,0
106246,2336993,0,,,,0.00,0.00,0
106247,2336994,1,,,"A/c compressor",321.26,415.26,0
106248,2336994,1,,,"A/c belt",18.12,32.12,0
106249,2336994,,,,,,,0
106250,2336994,,,,,,,0
106251,2336995,0,,,,0.00,0.00,0
106252,2336996,1,,,"#1 and #4 ignition coils",29.57,60.38,0
106253,2330102,,,,,,,0
106254,2336997,1,,,"A/c compressor, freon",381.26,564.41,0
106255,2336998,1,,,"Right rear hub assembly",132.98,232.90,0
106256,2336999,0,,,"0",0.00,0.00,0
106257,2336999,,,,,,,0
106258,2337000,1,,"67060","Oil filter",2.99,8.00,0
106259,2337000,,,,,,,0
106260,2337000,,,,,,,0
106261,2336999,,,,,,,0
106262,2336998,,,,,,,0
106263,2336997,,,,,,,0
106264,2336996,,,,,,,0
106265,2336995,,,,,,,0
106266,2336994,,,,,,,0
106267,2337001,1,,,"Front sway bar end links and exhaust hangers",83.16,154.68,0
106268,2336997,1,,,"A/c belt",,48.82,0
106269,2337002,1,,"67060","Oil filter",2.99,8.00,0
106270,2337002,1,,,"Air filter",7.69,17.69,0
106271,2337002,1,,,"Battery",117.99,147.99,0
106272,2337002,,,,,,,0
106273,2337002,,,,,,,0
106274,2344714,,,,,,,0
106275,2337003,1,,,"Front brake pads and rotors",173.87,273.86,0
106276,2337003,1,,,"Front brake calipers",169.96,309.96,0
106277,2337003,1,,,"Front brake hoses",30.15,62.16,0
106278,2337003,1,,,"Brake fluid",6.00,10.00,0
106279,2337003,,,,,,,0
106280,2337004,1,,,"Left and right front struts",227.76,476.08,0
106281,2337004,1,,,"Left and right rear shocks",111.00,194.60,0
106282,2337004,1,,,"Two front tires - 265/75/16",224.00,244.00,0
106283,2337004,1,,,"Front wheel bearings",,239.92,0
106284,2337004,,,,,,,0
106285,2337004,,,,,,,0
106286,2344715,,,,,,,0
106287,198022,,,,,,,0
106288,198022,,,,,,,0
106289,198019,,,,,,,0
106290,2337005,1,,"67078","Oil filter",7.79,20.95,0
106291,2337006,1,,,"Left lower ball joint",,45.83,0
106292,2337006,1,,,"Front wheel bearings",,56.50,0
106293,2337006,1,,,"Grease",3.00,5.00,0
106294,2337007,0,,,,0.00,0.00,0
106295,2370022,,,,,,,0
106296,2370022,,,,,,,0
106297,2337008,0,,,,0.00,0.00,0
106298,2344487,,,,,,,0
106299,2337009,0,,,,0.00,0.00,0
106300,2323242,,,,,,,0
106301,2337010,1,,,"Oil filter",2.99,8.00,0
106302,2337011,1,,,"Alternator",,,0
106303,2337012,0,,,,0.00,0.00,0
106304,2337013,1,,,"Oiil filter",2.99,8.00,0
106305,2337014,1,,"67060","Oil filter",2.99,8.00,0
106306,2337014,,,,,,,0
106307,2337014,,,,,,,0
106308,2337015,1,,"WL610290","Oil filter",2.99,8.00,0
106309,2337015,1,,,"Battery",95.99,125.99,0
106310,2337015,,,,,,,0
106311,2337016,1,,,"Oil filter",2.99,8.00,0
106312,2337017,1,,,"Alternator",264.56,364.56,0
106313,2337017,1,,,"Battery",118.99,158.99,0
106314,2337017,1,,,"Battery cable end",6.00,10.00,0
106315,2337019,1,,,"Left front outer tie rod end",31.03,44.03,0
106316,2337020,0,,,"0",0.00,0.00,0
106317,2337020,,,,,,,0
106318,2337013,,,,,,,0
106319,2337014,,,,,,,0
106320,2337015,,,,,,,0
106321,2337016,,,,,,,0
106322,2337017,,,,,,,0
106323,2337009,,,,,,,0
106324,2337022,1,,,"Front struts",278.30,517.64,0
106325,2337023,1,,,"Spark plugs",58.32,108.48,0
106326,2337023,1,,,"Wires",81.98,158.40,0
106327,2337024,1,,,"#1 ignition coil and #1 spark plug`",42.28,77.23,0
106328,2337025,1,,,"Oil filter",2.99,8.00,0
106329,2336960,,,,,,,0
106330,2337026,0,,,,0.00,0.00,0
106331,2337027,1,,,"Oill filter",2.99,8.00,0
106332,2337027,1,,,"Brake light",3.00,5.00,0
106333,2337028,1,,,"Oil filter",2.99,8.00,0
106334,2330102,,,,,,,0
106335,2337029,1,,,"1 tire - LT265/75/16 Ironman",119.99,129.99,0
106336,2330102,,,,,,,0
106337,2337028,,,,,,,0
106338,2337029,,,,,,,0
106339,2337030,1,,,"Battery",94.99,124.99,0
106340,2337031,0,,,,0.00,0.00,0
106341,2337032,1,,,"Spark plugs and ignition coil",135.00,230.28,0
106342,2337033,1,,,"Oil filter",2.99,8.00,0
106343,2337034,1,,,"Oil filter",2.99,8.00,0
106344,2337034,1,,,"4 tires - 245/75/17 Hancook Dyna",732.00,800.00,0
106345,2337034,,,,,,,0
106346,2337035,1,,,"Oil filter",2.99,8.00,0
106347,2337036,1,,,"Oil filter",2.99,8.00,0
106348,2337037,1,,,"Oil filter",2.99,8.00,0
106349,2337038,1,,,"Water pump, coolant",97.53,173.22,0
106350,2337038,1,,,"Thermostat and gasket",14.00,25.24,0
106351,2337038,1,,,"Wiper blades",14.00,20.00,0
106352,2337038,1,,,"Oil filter",2.99,8.00,0
106353,2346197,,,,,,,0
106354,2337039,1,,,"Oil filter",2.99,9.00,0
106355,2337039,,,,,,,0
106356,2337040,1,,,"Rear brake pads and rotors",93.43,173.93,0
106357,2337041,1,,,"Oil filter",2.99,8.00,0
106358,2337041,1,,,"Connectors for wiring",10.00,15.00,0
106359,2337041,1,,,"Adapter",17.00,27.34,0
106360,2337041,1,,,"Front brake pads and rotors",198.00,296.06,0
106361,2337042,1,,,"Fuel tank pressure sensor",53.99,93.11,0
106362,2347043,1,,,"Air filter",12.00,21.95,0
106363,2347043,1,,,"Windshield washer pump",40.98,76.26,0
106364,2336011,,,,,,,0
106365,2347044,0,,,,0.00,0.00,0
106366,2347044,,,,,,,0
106367,2337031,,,,,,,0
106368,2347045,1,,,"Oil filter",2.99,8.00,0
106369,2347045,1,,,"Mass air flow sensor",,221.12,0
106370,2347046,1,,,"Battery",91.99,146.94,0
106371,2347046,,,,,,,0
106372,2337047,1,,,"Blower motor and resistor",114.70,201.87,0
106373,2337047,,,,,,,0
106374,2337048,1,,,"Front brake pads and rotors",108.83,202.43,0
106375,2337048,1,,,"Rear brake pads and rotors",167.87,382.40,0
106376,2337048,1,,,"Front struts",92.98,172.94,0
106377,2337048,1,,,"Rear shocks",91.96,167.70,0
106378,2337048,1,,,"Front sway bar end links and sway bar bushings",41.12,66.32,0
106379,2337048,1,,,"Right front headlight",7.00,11.70,0
106380,2337048,,,,,,,0
106381,2337048,,,,,,,0
106382,2337049,0,,,,0.00,0.00,0
106383,2337027,,,,,,,0
106384,2337032,,,,,,,0
106385,2337050,1,,"67060","Oil filter",2.99,8.00,0
106386,2337051,0,,,,0.00,0.00,0
106387,2337052,1,,,"Front brake pads and rotors",107.41,199.79,0
106388,2337052,1,,,"Left rear brake caliper",95.98,178.52,0
106389,2337052,,,,,,,0
106390,2337052,1,,,"Left rear brake hose and fluid",37.00,59.58,0
106391,2337053,1,,,"Left front steel brake line to abs module, fluid",28.00,41.00,0
106392,2337054,1,,"67356","Oil filter",2.99,9.00,0
106393,2346161,,,,,,,0
106394,2340213,,,,,,,0
106395,2340213,,,,,,,0
106396,2347055,1,,"67082","Oil filter",2.99,9.00,0
106397,2347056,0,,,,,0.00,0
106398,2347056,0,,,,0.00,0.00,0
106399,2337057,0,,,,0.00,0.00,0
106400,2337058,0,,,,,0.00,0
106401,2337059,1,,,"Battery",94.99,148.99,0
106402,2337060,1,,,,,,0
106403,2337060,,,,,,,0
106404,2344003,,,,,,,0
106405,2344003,,,,,,,0
106406,2337061,1,,"61042","Oil filter",2.99,8.00,0
106407,2337062,1,,,"Front wheel bearings and seals",45.00,1.00,0
106408,2337062,1,,,"Lug nut",3.00,5.58,0
106409,2344023,,,,,,,0
106410,2337073,1,,,"Right front hub and bearing assembly",110.98,206.42,0
106411,2337074,6,,,"Spark plugs",2.00,6.49,0
106412,2337075,1,,"WL610255","Oil filter",2.99,8.00,0
106413,2337075,,,,,,,0
106414,2337076,1,,,"Alternator",251.28,347.28,0
106415,2337076,,,,,,,0
106416,2337076,,,,,,,0
106417,2337077,0,,,,0.00,0.00,0
106418,2337077,,,,,,,0
106419,2347077,1,,,"Purge valve",30.54,54.00,0
106420,2340331,,,,,,,0
106421,2347078,1,,,"Headlight (riight front)",10.00,15.00,0
106422,2347078,1,,,"Rear air shocks",115.00,206.00,0
106423,2347078,1,,,"Coolant resevoir",95.00,175.90,0
106424,2347078,,,,,,,0
106425,2347078,0,,,"0",0.00,0.00,0
106426,2347078,,,,,,,0
106427,2347078,,,,,,,0
106428,2347078,,,,,,,0
106429,2347079,1,,,"Front brake pads",31.95,65.10,0
106430,2347079,1,,,"Rear brake pads",31.95,59.52,0
106431,2347079,,,,,,,0
106432,2347080,0,,,,0.00,0.00,0
106433,2347081,0,,,,0.00,0.00,0
106434,2347082,1,,,"Oil filter",2.99,8.00,0
106435,2347082,1,,,"Rear brake pads and rotors",,239.94,0
106436,2347082,1,,,"Air filter",,21.95,0
106437,2347083,1,,,"Oil filter",2.99,8.00,0
106438,2355145,,,,,,,0
106439,2346157,,,,,,,0
106440,2347084,0,,,"0",0.00,0.00,0
106441,2347085,1,,,"Spare tire hoist",85.00,125.00,0
106442,2347086,1,,,"Oil filter",2.99,8.00,0
106443,2347086,,,,,,,0
106444,2347085,,,,,,,0
106445,2347087,1,,,"Oil filter",2.99,8.00,0
106446,2347087,1,,,"Air filter",12.09,16.00,0
106447,2347087,,,,,,,0
106448,2347088,1,,,"Spark plugs",33.31,109.89,0
106449,2347088,1,,,"#3 ignition coil",47.99,89.28,0
106450,2347089,1,,,"Lower ball joints",92.86,172.72,0
106451,2347089,1,,,"Outer tie rod ends",99.10,184.32,0
106452,2347089,1,,,"Subframe bushing kit",100.51,271.62,0
106453,2347089,,,,,,,0
106454,2357090,1,,,"Front brake pads and rotors",149.00,277.00,0
106455,2357090,,,,,,,0
106456,2344563,,,,,,,0
106457,2347091,0,,,"0",0.00,0.00,0
106458,61471,,,,,,,0
106459,112262,,,,,,,0
106460,2347092,1,,,"Olil filter",2.99,8.00,0
106461,2347092,1,,,"Rear hub assembly and abs sensor",,298.86,0
106462,2347092,1,,,"A/.c pressure switch",,60.31,0
106463,2347092,,,,,,,0
106464,2347093,1,,,"Water pump",28.27,48.00,0
106465,2347093,1,,,"Thermostat and gasket",,17.00,0
106466,2347093,1,,,"Antifreeze",15.00,25.00,0
106467,2347094,1,,,"Transmissison fluid",30.00,44.00,0
106468,2347095,0,,,,,,0
106469,2347095,1,,,"Air filter",18.00,26.00,0
106470,2347095,1,,,"Spark plugs",,86.32,0
106471,2347095,,,,,,,0
106472,235054,,,,,,,0
106473,23450067,,,,,,,0
106474,2326535,,,,,,,0
106475,2326535,,,,,,,0
106476,2326298,,,,,,,0
106477,2347096,1,,,"Left rear wheel speed sensor",16.98,29.45,0
106478,2347097,0,,,,0.00,0.00,0
106479,2347099,1,,,"Oil filter",2.99,8.00,0
106480,2347100,1,,,"Oil filter",2.99,8.00,0
106481,7243,,,,,,,0
106482,2347101,1,,,"Spark pljugs",37.56,71.70,0
106483,2347102,1,,,"Front sway bar end links and sway bar bushings",77.06,143.30,0
106484,2347101,,,,,,,0
106485,2347103,1,,,"Glass adhesive",29.19,30.00,0
106486,2347103,1,,,"Front left window regulator",108.90,202.70,0
106487,2347103,1,,,"Right front sway bar end links",51.68,94.86,0
106488,2347104,1,,,"A/c condenser, freon and dye",124.56,189.00,0
106489,2347105,0,,,"0",0.00,0.00,0
106490,2340320,,,,,,,0
106491,2340320,,,,,,,0
106492,2326629,,,,,,,0
106493,2340320,,,,,,,0
106494,23500219,,,,,,,0
106495,2347106,1,,"67060","Oil filter",2.99,8.00,0
106496,2347107,0,,,,,0.00,0
106497,2347107,,,,,,,0
106498,2347108,1,,,,0.00,0.00,0
106499,2347109,1,,,"Pinion seal, differential fluid",40.00,53.43,0
106500,2347110,1,,,"Spark plugs",49.16,91.44,0
106501,2347111,1,,,"Brake lines, flluid",65.00,95.00,0
106502,2350790,,,,,,,0
106503,2347112,1,,,"Crankshaft position sensor",25.67,43.05,0
106504,2347113,0,,,,0.00,0.00,0
106505,2347114,1,,,"Oil filter",2.99,8.00,0
106506,2347114,,,,,,,0
106507,2323901,,,,,,,0
106508,2347116,1,,"67356","Oil filter",2.99,8.00,0
106509,2347117,1,,,"Oil filter",2.99,8.00,0
106510,2347118,0,,,,0.00,0.00,0
106511,187146,,,,,,,0
106512,2347119,1,,,"Evap vent solenoid",62.22,107.05,0
106513,2350038,,,,,,,0
106514,2347120,1,,,"Oil filter",2.99,8.00,0
106515,2347121,1,,,"Oil filter",2.99,8.00,0
106516,2347122,1,,,"High pressure fitting",8.73,12.80,0
106517,2357121,0,"0",,"0",0.00,0.00,0
106518,2347123,1,,,"Used driveshaft",220.00,550.00,0
106519,2357124,1,,,"Water outlet housing, fluids",,82.25,0
106520,2357125,1,,,"2 batteries",280.00,340.00,0
106521,2357124,1,,,"Upper radiator hose",57.29,87.29,0
106522,2347125,1,,,"Oil filter",2.99,8.00,0
106523,2347126,1,,"ACD12736813","Starter",207.32,342.36,0
106524,2347127,1,,,"Front brake pads and rotors",173.87,293.87,0
106525,2347128,1,,,"Oil filter",2.99,8.00,0
106526,2347128,1,,,"Cabin air filter",17.98,31.00,0
106527,2347128,1,,,"Spark plugs",73.74,137.00,0
106528,2347128,1,,,"differential fluids and transfer case fluids",78.60,111.60,0
106529,2347129,1,,,"Rear brake pads (under warranty)",0.00,0.00,0
106530,2347129,1,,,"Right rear rotor",44.16,82.14,0
106531,2347129,,,,,,,0
106532,2347129,,,,,,,0
106533,2347100,2347099,,,,,,0
106534,2347099,,,,,,,0
106535,2357125,,,,,,,0
106536,2357090,,,,,,,0
106537,2347121,,,,,,,0
106538,2347121,,,,,,,0
106539,2347130,1,,,"Lower ball joints",88.04,163.75,0
106540,2347130,1,,,"Upper control arms",206.60,385.02,0
106541,2347131,1,,,"Spark plugs",59.94,104.59,0
106542,2347131,1,,,"Intake gasket",37.43,44.59,0
106543,2347131,1,,,"#6 ignition coil",40.08,72.87,0
106544,2347133,1,,,"Oil filter",2.99,8.00,0
106545,2347134,1,,,"Blend door actuator",35.20,66.16,0
106546,2347135,1,,,"A/c vacuum canister and hoses",66.00,88.94,0
106547,2347136,1,,,"Driver side headlight",9.00,13.58,0
106548,2347137,1,,,"#5 ignition coil",80.68,150.66,0
106549,2347138,1,,,"Bank 2 sensor 2 oxygen sensor",186.40,296.89,0
106550,2347138,1,,,"Oil filter",2.99,8.00,0
106551,2347139,1,,,"Front brake pads and rotors",122.53,227.91,0
106552,2347139,,,,,,,0
106553,2347140,1,,,"Front brake pads",31.95,55.80,0
106554,2347141,0,,,,0.00,0.00,0
106555,2347142,1,,,"Coil on plug",39.78,49.78,0
106556,2347142,1,,,"Wire set",65.98,80.98,0
106557,2347142,,,,,,,0
106558,2347143,1,,,"Brake line on passenger right side",5.70,15.00,0
106559,23312019,,,,,,,0
106560,2337144,1,,,"Oil filter",2.99,8.00,0
106561,2337144,1,,,"Air filter.",13.99,24.62,0
106562,2337145,1,,,"Starter",103.95,203.95,0
106563,2337145,1,,,"A/c connector",22.42,39.96,0
106564,2337145,1,,,"Left rear tail light circuit board",20.00,35.00,0
106565,2337146,1,,,"Check valve, fittings and vacuum lines",38.00,54.65,0
106566,2337147,1,,,"Front brake pads and rotots",129.17,240.25,0
106567,2337148,0,,,"0",0.00,0.00,0
106568,2347136,,,,,,,0
106569,2331339,,,,,,,0
106570,2331339,,,,,,,0
106571,2337149,1,,"61348","Oil filter",2.99,8.00,0
106572,2337150,1,,,"Front brake pads and rotors",100.75,200.75,0
106573,2337150,,,,,,,0
106574,2337149,,,,,,,0
106575,2337147,,,,,,,0
106576,2337146,,,,,,,0
106577,2337145,,,,,,,0
106578,2337144,,,,,,,0
106579,2337077,,,,,,,0
106580,2337077,,,,,,,0
106581,2337151,1,,,"Freon",50.00,50.00,0
106582,2337151,1,,,"Front Brake Pads",65.00,65.00,0
106583,2337152,1,,,"Alternator",279.27,350.00,0
106584,2337152,1,,,"Alternator core charge",75.00,75.00,0
106585,2337152,1,,,"Wiper motor w/linkeage",205.08,335.00,0
106586,2337153,0,,,"0",0.00,0.00,0
106587,2337154,0,,"0",,,,0
106588,2337154,1,,,"A/c fittings",13.74,24.18,0
106589,2337154,1,,,"Oil filter",2.99,8.00,0
106590,2337154,1,,,"Air filter",8.00,17.98,0
106591,2337154,1,,,"Rear brake pads",30.65,53.94,0
106592,2337154,1,,,,,169.39,0
106593,2337154,,,,,,,0
106594,2337155,1,,,"Wiper blades",19.08,29.08,0
106595,2337157,,,,,,,0
106596,2337157,1,,,"Ignition switch",40.46,71.21,0
106597,2331350,,,,,,,0
106598,2337158,1,,,"Oil filter",2.99,8.00,0
106599,2337159,1,,,"High pressure a/c fitting",7.00,13.00,0
106600,2337160,1,,,"Rear brake pads and rotors",122.53,222.53,0
106601,2337160,,,,,,,0
106602,2337160,,,,,,,0
106603,2337161,1,,,"Oil filter",2.99,8.00,0
106604,2337161,1,,,"Battery",112.99,142.99,0
106605,2337162,1,,,"Mass air flow sensor",47.91,87.10,0
106606,2337163,1,,,"Wheel hub bearfing assembly",226.98,396.33,0
106607,2337163,,,,,,,0
106608,2337163,,,,,,,0
106609,235028,,,,,,,0
106610,2337163,,,,,,,0
106611,2337157,,,,,,,0
106612,2337155,,,,,,,0
106613,2337154,,,,,,,0
106614,2337154,,,,,,,0
106615,23500222,,,,,,,0
106616,180321,,,,,,,0
106617,2337164,1,,,"Oil filter",2.99,8.00,0
106618,2337164,,,,,,,0
106619,2337164,1,,,"Front brake pads - under warranty",0.00,0.00,0
106620,2337165,0,,,,0.00,0.00,0
106621,2337167,1,,,"Spark plugs",59.94,90.00,0
106622,2337167,1,,,"Ignition coil boot",6.27,11.66,0
106623,2337168,1,,,"Spark plugs and wires",129.30,228.00,0
106624,2337169,0,,,,0.00,0.00,0
106625,183399,,,,,,,0
106626,2331016,,,,,,,0
106627,2337164,,,,,,,0
106628,2337179,0,,,,0.00,0.00,0
106629,2337180,0,,,,0.00,0.00,0
106630,2337181,0,,,,0.00,0.00,0
106631,2337182,1,,,"Front and rear shocks",213.92,376.44,0
106632,2337183,0,,,,,0.00,0
106633,2337184,1,,,"Used a/c compressor",160.00,260.00,0
106634,2337184,1,,,"Oil filter",2.99,8.00,0
106635,2337184,1,,,"Serpentine belt",32.00,45.55,0
106636,2337185,,,,,,,0
106637,2337185,1,,,"Oil filter",2.99,8.00,0
106638,2337186,1,,,"Oil filter",2.99,8.00,0
106639,2337187,1,,,"Used rear end, misc",2200.00,2650.00,0
106640,2340185,,,,,,,0
106641,2337188,0,,,,0.00,0.00,0
106642,2337189,1,,,"Thermostat, antifreeze",134.33,232.84,0
106643,2337191,1,,,"Oil filter",2.99,8.00,0
106644,2337192,1,,,"Oil filter",2.99,8.00,0
106645,2337192,1,,,"Air filter",5.99,13.96,0
106646,2337193,1,,,"Steering gear",629.97,1188.00,0
106647,2337194,1,,,"Oil filter",2.99,8.00,0
106648,2337195,1,,,"Right rear hub assembly",155.98,290.12,0
106649,2337194,1,,,"Left front hub assembly",,139.48,0
106650,2337196,1,,,"Oil filter",2.99,8.00,0
106651,2343897,,,,,,,0
106652,2337197,1,,"61348","Oil filter",2.99,8.00,0
106653,2343910,,,,,,,0
106654,2337198,0,,,,0.00,0.00,0
106655,2337199,0,,,,0.00,0.00,0
106656,2337200,1,,,"A/c compressor, frreon, dye, expansion valve",383.45,571.26,0
106657,2337200,,,,,,,0
106658,2337201,1,,,"Battery",104.99,153.45,0
106659,2337201,1,,,"Alternator",249.30,392.00,0
106660,2337202,1,,,"Rear brake pads",26.95,50.13,0
106661,2339203,0,,,,0.00,0.00,0
106662,2339204,0,,,"0",0.00,0.00,0
106663,2329205,1,,,"Oil filter",2.99,8.00,0
106664,2339205,1,,,"2 tires 265/70/17 Firestone Destination",346.00,376.00,0
106665,2339206,1,,,"Spark plugs, one ignition coil",106.22,186.94,0
106666,2339207,1,,,"Wiper control board",38.00,62.50,0
106667,2339207,1,,,"Idler arms",53.62,68.28,0
106668,2339208,1,,,"Front brake pad and rotor kit",103.86,204.60,0
106669,2339209,1,,,"Ignition lock cylinder",23.45,47.88,0
106670,2339210,1,,,"Oil filter",2.99,8.00,0
106671,2339211,0,,,,0.00,0.00,0
106672,2339212,1,,,"Purge valve",48.96,91.07,0
106673,2339213,0,,,,0.00,0.00,0
106674,2337193,,,,,,,0
106675,113198,,,,,,,0
106676,2339214,1,,,"Spark plugs",51.92,101.38,0
106677,2339215,1,,,"Price difference on rack and pinion",,425.00,0
106678,2339215,1,,,"Oil filter",2.99,8.00,0
106679,2339216,1,,,"Oil filter",2.99,8.00,0
106680,2339217,1,,,"Rear brake pads and rotors",96.55,179.59,0
106681,2355151,,,,,,,0
106682,2339218,1,,"67674","Oil filter",3.00,10.00,0
106683,2339219,0,,,,0.00,0.00,0
106684,2339220,0,,,,0.00,0.00,0
106685,2339221,1,,,"Lower forward control arms",152.84,279.00,0
106686,2339221,1,,,"Front sway bar end links",87.74,161.82,0
106687,2339222,1,,,"Neutral safety switch",42.08,60.08,0
106688,2339222,1,,,"Starter",78.37,98.37,0
106689,2339223,1,,"67082","Oil filter",2.99,8.00,0
106690,2339224,0,,,,0.00,0.00,0
106691,2339225,0,,,,0.00,0.00,0
106692,2331049,,,,,,,0
106693,2360888,,,,,,,0
106694,2339226,1,,"67060","Oil filter",2.99,8.00,0
106695,2339226,1,,,"Air filter",8.99,17.80,0
106696,2339227,1,,,"Ignition control module",290.98,461.51,0
106697,2339228,1,,,"Exhaust solenoid",73.60,102.74,0
106698,2339228,1,,,"Evap purge solenoid",41.24,69.20,0
106699,2339229,1,,,"Egr pressure sensor",44.06,78.30,0
106700,2339230,1,,,"Front and rear brake pads",73.90,130.06,0
106701,2339231,1,,,"Starter",146.84,248.00,0
106702,2339232,0,,,,0.00,0.00,0
106703,2339233,1,,,"Left front abs wiring harness",65.84,120.90,0
