id,customer_id,make,model,year,engine,drive_type,fleet_no
806,481,"Chevy","Truck",,,,
807,28,,,,,,
808,28,,,,,,
809,92,"Chevy","S10","2000 #129",,,"129"
810,124,"Dodge","Durango",,,,
811,243,,,,,,
812,154,,"Truck",,,,
813,482,"Toyota","Camry","1997",,,
814,483,"Ford","Taurus","1992",,,
815,484,"Chevy","Monte Carlo","1986",,,
816,407,"Chevy","Van","1990",,,
817,189,,,,,,
818,485,"Chevy","Truck","1997",,,
819,23,,,,,,
820,1720,"Mercury","Grand Marquis","1984",,,
821,487,"Geo","Prism","2000",,,
822,274,,,,,,
823,488,"Dodge","Ram","2000",,,
824,300,,,,,,
825,119,,,,,,
826,4752,".",".",".",".",".",
827,490,"Dodge","CARAVAN",,,,
828,335,,,,,,
829,491,"Pontiac","Sunfire","2002",,,
830,90,,,,,,
831,492,"Dodge","Caravan","1997",,,
832,493,"Plymouth","Sundance","1994",,,
833,494,"Cadillac","Catera","1997",,,
834,495,"Oldsmobile",,"1992",,,
835,264,"Chevy","Monte Carlo","2002",,,
836,158,"Olds","88","1984",,,
837,154,,,,,,
838,45,,,,,,
839,180,"Mitsubishi","Galant","2002",,,
840,15,,,,,,
841,141,"Toyota","Truck",,,,
842,147,"Chevrolet","`Venture Van",,,,
843,497,"Ford","Taurus","1995",,,
844,498,"Saturn","SC Coupe","1998",,,
845,499,"Chevy","Silverado","2003",,,
846,500,"Mazda","Truck","1994",,,
847,82,,,,,,
848,501,"Chevy","Truck","1994",,,
849,36,"Lincoln","Town Car","2000","4.6",,
850,265,,,,,,
851,204,,,,,,
852,271,,,,,,
853,502,"Chevy","1 Ton Truck","1998",,,
854,503,"Mercury","Sable","1994",,,
855,311,,,,,,
856,504,,"Firebird","1997",,,
857,505,"Chevy","Silverado","2001",,,
858,506,"Plymouth","Neon","2000",,,
859,507,"Dodge","Ram","2003",,,
860,311,"Chevy","Blazer",,,,
861,508,"Jeep",,"1990",,,
862,373,"Jeep","Cherokee","1996",,,
863,277,,,,,,
864,183,,,,,,
865,509,"Chevy","Blazer","1988",,,
866,877,,,,,,
867,479,,,,,,
868,510,"Ford","Escort",,,,
869,67,"MG",,,,,
870,151,,,,,,
871,350,,,,,,
872,511,"Pontiac","Sunfire","2000",,,
873,2527,,,,,,
874,407,,,,,,
875,146,,,,,,
876,92,,,,,,
877,232,,,,,,
878,92,"Chevy","S10 #202","2000",,,"202"
879,92,"Chevy","S10","1998",,,
880,92,"S10",,"2000",,,
881,25,,,,,,
882,512,"Plymouth","Neon",,,,
883,27,,,,,,
884,513,"Pontiac","Sunfire","1997",,,
885,164,,,,,,
886,228,,,,,,
887,462,,,,,,
888,66,,,,,,
889,272,,,,,,
890,514,"Oldsmobile",,"1990",,,
891,220,,,,,,
892,92,,,,,,
893,147,,,,,,
894,183,,,,,,
895,56,"GMC","Safari","2002",,,
896,311,"GMC","2500 Series Van","1987",,,
897,48,,,,,,
898,216,,,,,,
899,324,,,,,,
900,69,,,,,,
901,24,,,,,,
902,486,"Ford","F150","1993",,,
903,260,,,,,,
904,515,"Chevy","Monte Carlo","1998",,,
905,517,,"Silhouette","1997",,,
906,476,,,,,,
907,518,"Chevelle",,"1964",,,
908,179,,,,,,
909,377,,,,,,
910,24,"Mercury","Cougar","2000","2.5",,
911,466,,,,,,
912,62,"Ford","LTD","1978",,,
913,519,"Mazda","Millenia S","1999",,,
914,117,,,,,,
915,429,"Dodge","Neon","2003",,,
916,84,,,,,,
917,311,,,,,,
918,79,,,,,,
919,507,"Chevy","Venture","1997",,,
920,507,,,,,,
921,305,,,,,,
922,113,,,,,,
923,520,"Mercury","Mistique","1996",,,
924,448,,,,,,
925,521,"Ford","Taurus","2001",,,
926,522,"Chevy","Malibu","1998",,,
927,523,"Chrysler","Sebring","1997",,,
928,524,"Ford","Tempo","1993",,,
929,496,,,,,,
930,3505,"Chevy","Tahoe","2013","5.3",,
931,525,"Ford","Windstar","2001",,,
932,233,,,,,,
933,260,,,,,,
934,150,,,,,,
935,526,"Ford","Focus","2000",,,
936,245,,,,,,
937,337,"Plymouth","Breeze","1996",,,
938,337,,,,,,
939,332,"Ford","Taurus","2002","3.0 OHV",,
940,527,"Chevy","Malibu","2002",,,
941,303,"Dodge","Ram","1994",,,
942,22,,,,,,
943,528,"Ford","Escort","1997",,,
944,87,,,,,,
945,42,,"Infiniti","2003",,,
946,508,"Eclipse",,,,,
947,529,"Mercury","Cougar","1999",,,
948,530,"Dodge","Dakota","2005",,,
949,383,,,,,,
950,531,"Mercury","Sable","1994",,,
951,312,"Ford","Mustang","1995",,,
952,224,"Chrysler","Town and Country","2005",,,
953,166,"Mercury","Cougar","1999",,,
954,533,,"ElCamino","1974",,,
955,534,"Ford","Ranger","1998",,,
956,204,"Dodge","Shadow","1994",,,
957,535,"Chevy","1500 Truck`","1994",,,
958,536,"Chevy","Blazer","1997",,,
959,537,"Ford","Ranger","1992",,,
960,1801,"Buick","Roadmaster","1992",,,
961,539,"Chevy","Impala","1958",,,
962,318,"Van",,,,,
963,355,"Dodge","Shadow","1993",,,
964,540,"Chevy","Cavalier","1992",,,
965,541,"Corvette",,"1973",,,
966,542," Buick","LaCross","2006","3.8",,
967,543,"Chevy","Malibu","2002",,,
968,92,,,,,,
969,544,"Buick","LaSabre","1993",,,
970,545,"GMC","Sonoma","1999",,,
971,472,,,,,,
972,93,"Ford","Tbird",,,,
973,546,"Mercury","Grand Marquis","2002",,,
974,547,"Chevy","Celebrity","1986",,,
975,528,"Ford","Escort","1997",,,
976,549,,"Box Truck","1989",,,
977,550,"Mercury","Grand Marquis","1991",,,
978,92,,,,,,
979,551,"Chevy","S10","1996","2..2",,
980,104,"Chevy","Cavalier","1996",,,
981,552,"Dodge","Neon","2000",,,
982,22,"Chevy","Box Truck","1988",,,
983,553,"Mercury","Sable","2000",,,
984,554,"Chevy","2500","1997",,,
985,555,"Pontiac","Grand Am","2000",,,
986,391,,,,,,
987,556,"Oldsmobile","Cutlass","1988",,,
988,557,"Ford","Crown Victoria","1991",,,
989,558,"Chevy","Blazer","1995",,,
990,492,"Chevy","Camero","1999",,,
991,560,"Lincoln","Town Car","1993",,,
992,561,"Hyundai","Santa Fe","2002",,,
993,514,"Ford","Explorer","1999",,,
994,562,"Chevrolet","Corsica","1996",,,
995,557,"Mercury","Grand Marquis","1995 Lic 10321",,,
996,563,"Dodge","Ram","1994",,,
997,564,"Buick","Century","1984",,,
998,565,"Mercury","Voyager Minivan","1993",,,
999,300,"Ford","Winnebago V10","2004",,,
1000,566,"Chevy","Blazer","1998",,,
1001,154,"Dodge","Caravan","2000",,,
1002,513,"Pontiac","Grand Am","1993",,,
1003,567,"Oldsmobile","Alero",,,,
1004,568,"Ford","F150","1996",,,
1005,603,"Dodge","Caravan","1999","3.8",,
1006,36,"Ford","Taurus","1995",,,
1007,134,"Ford","Ranger","1992",,,
1008,569,"Ford","Taurus","2003",,,
1009,570,"Ford","F 100-350","1989",,,
1010,571,"Cadillas","Seville","1992",,,
1011,93,"Lincoln",,,,,
1012,572,"Toyota","Camry","1998",,,
1013,573,"Chevy","Lumina","1991",,,
1014,574,"Chevy","Lumina",,,,
1015,575,"Chevy","Impala SS","1995",,,
1016,576,"Chevy","Truck","1998",,,
1017,577,"Pontiac","Bonneville","1992",,,
1018,576,,,,,,
1019,406,"Chevy","Cavalier","1997",,,
1020,578,"Chevy","Van",,,,
1021,579,"Ford","Contour","1996",,,
1022,580,"Ford","Explorer",,,,
1023,305,"Chrysler","New Yorker",,,,
1024,224,"Mazda","Truck","2002",,,
1025,22,"Pontiac","Grand Am","1991",,,
1026,582,"Dodge","Caravan","2000",,,
1027,583,"Lincoln","Town Car","1994",,,
1028,25,"Chevy","Camero","1969",,,
1029,310,"Dodge","Caravan",,,,
1030,584,"Dodge","Truck",,,,
1031,429,"Ford","Taurus","1996",,,
1032,586,"Dodge","Intrepid","1997",,,
1033,587,"Saturn",,"1993",,,
1034,588,"Pontiac","Bonneville","1993",,,
1035,589,"Ford","VAN","1997",,,
1036,141,"Dodge","Ram","1994",,,
1037,590,"Chevy","Cavalier","1996",,,
1038,469,"Chevy","Motor Home",,,,
1039,591,"GMC","Sonoma","1998",,,
1040,592,"Saturn","Coupe","1995",,,
1041,593,"Dodge","Intrepid","1997",,,
1042,141,"Toyota","Truck","1987",,,
1043,594,"Ford","Thunderbird","1996",,,
1044,595,"Oldsmobile","Cutlass Ciera","1992",,,
1045,596,"Dodge","Intrepid","1996",,,
1046,153,"Jeep","Cherokee","1985",,,
1047,114,"Toyota","Celica","1991",,,
1048,597,"Ford","F150","1993",,,
1049,446,"Dodge","Stratus","1998",,,
1050,303,"Dodge","Neon","1997",,,
1051,301,"Ford","Taurus","1997",,,
1052,62,"Ford","LTD","1977",,,
1053,598,"Chevy","Truck","1998",,,
1054,599,"Chevy","Monte Carlo","1999",,,
1055,288,"Cadillac","Deville","1991",,,
1056,601,"Pontiac","Grand Prix","2003",,,
1057,602,"Buick","Park Avenue","1996",,,
1058,2971,"Honda","Civic","1998",,,
1059,604,"Ford"," F150","1995",,,
1060,547,"Chevy","Celebrity","1986",,,
1061,606,"Saturn",,"1993",,,
1062,4752,".",".",".",".",".",
1063,608,"Chevy","Camero","1999",,,
1064,609,"Chevy","Malibu","1998",,,
1065,17,"Ford","Explorer","2000",,,
1066,610,"Dodge","Intrepid","1994",,,
1067,611,"Pontiac","Grand Prix","2001",,,
1068,612,"Ford","Crown Victoria","1996",,,
1069,1032,"Dodge","Neon","2000",,,
1070,557,"Mercury","Grand Marquis","2001 Lic12708",,,
1071,613,"Ford","Crown Victoria","1997",,,
1072,537,"Pontiac","Grand Am","1997",,,
1073,1147,,"Grand Prix","1992",,,
1074,615,"Chevy","Cavalier","1993",,,
1075,616,"Dodge","Dakota","1996",,,
1076,183,"Acura","MDX","2004","3.5L SOHC",,
1077,303,"Ford","Taurus","1996",,,
1078,770,,"Windstar","1999",,,
1079,617,"Ford","Windstar","1999",,,
1080,220,"Chevy","Colorado","2004",,,
1081,618,"Chevy","Malibu","1998",,,
1082,303,"Plymouth","Voyager","1988",,,
1083,619,"Chevy","Corsica","1996",,,
1084,620,"Hyundai","Elantra","1998",,,
1085,621,"GMC","Van","1995",,,
1086,622,"Buick","Century","1997",,,
1087,623,"Mercury","Sable","1993",,,
1088,450,"Saturn",,"2001",,,
1089,624,"Acura","Integra","1990",,,
1090,625,"Pontiac","Bonneville","1997",,,
1091,303,"Plymouth","Sundance","1994",,,
1092,303,"Dodge","Intrepid","1997",,,
1093,626,"Ford","Taurus","2000",,,
1094,627,"GMC","Van","1995",,,
1095,135,"Pontiac","Montana","1999",,,
1096,303,"Ford","Taurus","1993",,,
1097,628,"Dodge","Intrepid","1999",,,
1098,629,"Pontiac","Grand Am","1998",,,
1099,630,"Chevy","Monte Carlo","1970",,,
1100,557,"Buick","Roadmaster","1992",,,
1101,204,"Lincoln","LS","2001",,,
1102,631,"Toyota","Celeca","2000",,,
1103,632,"Chevy","Lumina Van","1996",,,
1104,633,"Buick","Century","1993",,,
1105,634,"GMC","Sierra","1994",,,
1106,635,"Chevy","VAN","1994",,,
1107,636,"Ford","Windstar","1997",,,
1108,637,"GMC","Truck","1992",,,
1109,268,"Nissan","Sentra","1991",,,
1110,638,"Chevy","1500 Truck","1992",,,
1111,598,"Ford","Aspire","1996",,,
1112,32,"Hyundai","Sonata","1997",,,
1113,452,"Ford","F150","1987",,,
1114,640,"Olds 88",,"1999",,,
1115,641,"Olds","Calais","1986",,,
1116,557,"Mercury","Grand Marquis","1990",,"6409PT",
1117,642,"Ford","Taurus","1999",,,
1118,643,"Chrysler","New Yorker","1992",,,
1119,644,"Ford","Mustang","1993",,,
1120,411,"Chevy","Van","1989",,,
1121,645,"Chevy","Lumina","2001",,,
1122,303,"Chevy","S10","1993",,,
1123,646,"Pontiac","Grand Prix","1989",,,
1124,217,"Ford","Ranger","1992",,,
1125,647,"Pontiac","Grand Am","2001",,,
1126,648,"Kia",,"1998",,,
1127,474,"Ford","Windstar Van","1999",,,
1128,649,"Chevy","Truck","1985",,,
1129,650,"Ford","Explorer",,,,
1130,651,"Ford","Taurus","1994",,,
1131,652,"Chevy","Blazer","2001",,,
1132,653,"Ford","Explorer","2001",,,
1133,654,"Ford","Expedition","2001",,,
1134,655,"Ford","Tempo","1989","2.3",,
1135,656,"Chevrolet","Prism","2000",,,
1136,636,"Dodge","Caravan","2003","3.3",,
1137,303,"Oldsmobile","Silhouette","1991",,,
1138,439,"Chrysler","Concorde","2001",,,
1139,657,"Ford","F150","1992",,,
1140,658,"Dodge","Durango","1998",,,
1141,659,"Pontiac","Grand Am GT","2001",,,
1142,660,"Ford","Explorer","1994",,,
1143,661,"Chevy","1500","1989",,,
1144,662,"Chrysler","Sebring","1997",,,
1145,663,"Buick","LaSabre","1999",,,
1146,664,"Chevy","Cavalier","1994",,,
1147,665,"Isuzu","Trooper","1990",,,
1148,572,"Ford","Mustang","2001",,,
1149,666,"Mazda",,"2000",,,
1150,667,"Chevy","Van","1998",,,
1151,594,"Chevy","Suburban","1997",,,
1152,386,"Chevy","Silverado","1998",,,
1153,139,"Chevy","Silverado","1995",,,
1154,668,"Chevy","Monte Carlo","1995",,,
1155,669,"Chevy","Blazer","1997",,,
1156,670,"Mercury","Tracer","1997",,,
1157,671,"SATURN",,"1998",,,
1158,672,"CHEVY","S10","1988",,,
1159,673,"Chevy","Cavalier","1999",,,
1160,318,"Ford","Aerostar","1996",,,
1161,669,"Ford","Econoline","1991",,,
1162,674,"Chevy","Monte Carlo","1996",,,
1163,675,"Mazda","TRIBUTE",,,,
1164,676,"Chevy","Cavalier","1999",,,
1165,2182,"ChevyS10",,"1993",,,
1166,678,"Dodge","Caravan","1990",,,
1167,679,"Saturn",,"1993",,,
1168,680,"Minivan",,,,,
1169,681,"Dodge","Caravan","1991",,,
1170,682,"Ford","Contour","1996",,,
1171,683,"Dodge","Caravan","1999",,,
1172,332,"Ford","Bronco","1987",,,
1173,684,"Buick","Le Sabre","1999",,,
1174,685,"Ford","F 150","1997",,,
1175,450,"Ford","F 150","1993",,,
1176,686,"Pontiac","Grand Am","1990",,,
1177,687,"Ford","Escape","2002",,,
1178,688,"Mercury","Sable","1998",,,
1179,689,"Dodge","Ram","1996","5.2",,
1180,690,"Buick","LaSabre","2000",,,
1181,691,"FORD","F 150","1990",,,
1182,692,"Pontiac","Van","1998",,,
1183,693,"Chevy","Corsica",,,,
1184,694,"Mercury","Villager","1996",,,
1185,154,"Ford","Mustang","1998",,,
1186,695,"CHEVY","truck","2002",,,
1187,696,"Ford","Tbird","1993",,,
1188,342,"Dodge","Caravan","2000",,,
1189,662,"Saturn",,"1995",,,
1190,698,"Ford","Focus","2001",,,
1191,699,"Chevy","Corsica","1996",,,
1192,700,"Chrysler","Town & Country","1994",,,
1193,701,"Ford","Escort","1997",,,
1194,549,"Dodge","Durango","2001","4.7",,
1195,694,"Lincoln","Town Car`","1994",,,
1196,593,"Ford","Taurus",,,,
1197,702,"Lincoln","Town Car","1996",,,
1198,606,"Volkswagon",,"2000",,,
1199,354,"Buick","Regal","1992",,,
1200,703,"Ford","Truck 3/4 ton","1999",,,
1201,704,"Dodge","Neon","1995",,,
1202,705,"Chevy","Cavalier","1995",,,
1203,303,"Chevy","Truck","1990",,,
1204,303,"Plymouth","Voyager","1992",,,
1205,288,"Dodge","Caravan","1998",,,
1206,706,"Ford","Crown Victoria","1989",,,
1208,707,"Pontiac","Grand Am","1999",,,
1209,709,"Mercury","Grand Marquis","1994",,,
1210,710,"Ford","Thunderbird","1980",,,
1211,711,"Jimmy",,"2001",,,
1212,290,"Chevy","Sonoma","1993",,,
1213,712,"Ford","Taurus","1998",,,
1214,69,"Pontiac","Grand Prix","2005",,,
1215,713,"Van",,,,,
1216,565,"Chevy","Lumina","1990",,,
1217,93,"Mazda`","Prot�g�","1999",,,
1218,220,"Ford","Taurus","2003",,,
1219,157,"Toyota","Camry","1989",,,
1220,714,"Van",,,,,
1221,714,,,,,,
1222,714,,,,,,
1223,714,"Van",,,,,
1224,715,"Lincoln","Town Car","1994",,,
1225,93,"Pontiac","Grand Prix","1997",,,
1226,263,"Nissan","Maxima","1999",,,
1227,716,"Ford","Taurus","1997",,,
1228,717,"Pontiac","Grand Prix","1997",,,
1229,718,"B2300",,"1997",,,
1230,717,"Dodge","Dakota","2001",,,
1231,343,"Kia",,"2000",,,
1232,565,"Dodge","B3500 Van","1999",,,
1233,719,"Ford","Explorer","1999",,,
1234,720,"Mercury","Grand Marquis","2000",,,
1235,450,"Nissan","Pathfinder","1995",,,
1236,721,"Ford","Explorer","2001",,,
1237,303,"Ford","Contour","1996",,,
1238,722,"Buick","LaSabre","2001",,,
1239,723,"Mercury","Mystique","1999",,,
1240,724,"Pontiac","Transport Van","1995",,,
1241,725,"Pontiac`","Grand Am","2000",,,
1242,726,"Chevy","S10",,,,
1243,224,"Lincoln","Continental","1996",,,
1244,481,"Chevy","Z71 Truck","1994",,,
1245,727,"Dodge","Intrepid","1998",,,
1246,613,"Mercury","Grand Marquis","1997",,,
1247,728,"Ford","Ranger","1998",,,
1248,729,"Cadillac","Deville","1999",,,
1249,729,,,,,,
1250,730,"Ford","Explorer","2002",,,
1251,481,"Honda","Civic","1998",,,
1252,731,"Dodge","Dakota","2002",,,
1253,4752,".",".",".",".",".",
1254,318,"Ford","F250","1995",,,
1255,733,"Chevy","Astro Van","1990",,,
1256,734,"Pontiac","Transport","1998",,,
1257,735,"Chevy","Truck","1993",,,
1258,736,"Dodge","Grand Caravan","1997",,,
1259,737,"Chrysler","Town and Country Van","2002",,,
1260,40,"GMC","Suburban","1985",,,
1261,738,"Dodge","Dakota","1999",,,
1262,655,"Chevrolet","Jimmy","2000",,,
1263,721,"Ford","Mustang","1993",,,
1264,739,"Chevy","Lumina","1998",,,
1265,740,"GMC","Jimmy","1996",,,
1266,741,"GMC","Yukon","1997",,,
1267,303,"Buick","Riviera","1995",,,
1268,246,"Ford","F150","1990",,,
1269,742,"Chevy","Caprice","1990",,,
1270,743,"Cadillac","Seville","1998",,,
1271,411,"Mercury","Mystique","1996",,,
1272,93,"Chevy","S10","2000",,,
1273,324,"Ford","Explorer","1998",,,
1274,744,"Buick","Riviera","1995",,,
1275,745,"Buick","Rendezvous","2003",,,
1276,93,"Chevy","Blazer",,,,
1277,321,"Dodge `","Ram","1997",,,
1278,747,"Dodge","Airies","1989",,,
1279,748,"Chevy","Lumina","1996",,,
1280,545,"Ford","Explorer",,,,
1281,749,"Honda","CRX","1988",,,
1282,4752,".",".",".",".",".",
1283,751,"Ford","Escort","1995",,,
1284,752,"Ford","Focus","2003",,,
1285,753,"Pontiac","Grand Prix","1990",,,
1286,754,"Ford","Ranger","1998",,,
1287,511,"Kia","Sportage","1998",,,
1288,303,"Ford","Taurus",,,,
1289,755,"Lincoln","Continental","1993",,,
1290,756,"GMC","SLX","1989",,,
1291,757,"Ford","F 150","2001","5.4 SOHC",,
1292,758,"Ford","Expedition","2001",,,
1293,759,"Pontiac","Grand Am",,,,
1294,760,"Lincoln","Town Car","1992",,,
1295,753,"Ford","Ranger","1996",,,
1296,761,"GMC","Sonoma","1998",,,
1297,762,"Pontiac","Grand Am","1999",,,
1298,763,"Mitsubishi","Galant","1999",,,
1299,764,"Chevy","Impala",,,,
1300,765,"Chrysler","Sebring","2001",,,
1301,404,"GMC","Truck","1996",,,
1302,766,"Chevy","Monte Carlo",,,,
1303,542,"Chevy","Cavalier","1998",,,
1304,767,"Chevy","Blazer","1999",,,
1305,768,"Ford","TAURUS","2002",,,
1306,769,"Geo","Storm GSI","1992",,,
1307,770,"Ford","Explorer",,,,
1308,771,"Honda","Prelude","1998",,,
1309,772,"Ford","F150","1996",,,
1310,773,"Chrysler","Sebring","1996",,,
1311,224,"Ford","F150","2002",,,
1312,774,"Ford","Tbird","1993",,,
1313,775,"Olds","Aurora","1997",,,
1314,776,"Ford","Ranger","1997",,,
1315,777,"Nissan","Sentra","2000",,,
1316,778,"Chrysler","300M","1999",,,
1317,401,"Mercury","Grand Marquis","1996",,,
1318,779,"Mercury","Grand Marquis","1992",,,
1319,318,"Chevy","Cheyenne 3500","1991","Driver: James O'Brien","M131605",
1320,780,"Plymouth","Voyager","1998",,,
1321,318,"Ford","F700 Dump Truck","1998",,,
1322,781,"Chevy","Silverado","2003",,,
1323,132,"GMC","Motor Home","1987",,,
1324,782,"Lincoln","Continental","1998",,,
1325,783,"Ford","Ranger","1984",,,
1326,784,"Hyundai","Elantra","1999",,,
1327,785,"Dodge","Ram","1990",,,
1328,786,"Mercury","Sable","1996",,,
1329,787,"Olds","Silouette","1999",,,
1330,788,"Pontiac","Grand Prix","1998",,,
1331,789,"Dodge","Intrepid","1997",,,
1332,790,"Ford","Ranger","1998",,,
1333,791,"Acura","Integra","1993",,,
1334,792,"Chevy","Camero","1987",,,
1335,230,"Jeep","Grand Cherokee","1998",,,
1336,793,"Oldsmobile","Delta 88","1995",,,
1337,220,"Honda","Accord","2002",,,
1338,794,"Ford","Ranger","1996",,,
1339,795,"Dodge","1500","1996",,,
1340,796,"Ford","F150","1997",,,
1341,797,"Isuzu","Amigo","1999",,,
1342,798,"Ford","Windstar","1996",,,
1343,318,"Mercury","Villager","1999",,,
1344,304,"Plymouth","Acclaim","1992",,,
1345,799,"Buick","Century","1994",,,
1346,800,"Saturn","Coupe","1994",,,
1347,801,"GMC","Truck","1994",,,
1348,802,"Pontiac","Grand Prix","1997",,,
1349,803,"Ford","F150","1986",,,
1350,11,"Chevy","2500 Series Van","1995",,,
1351,4752,".",".",".",".",".",
1352,806,"Jeep","Grand Cherokee","2001",,,
1353,224,"Dodge","Stratus",,,,
1354,807,"Geo","Prism","1994",,,
1355,808,"Dodge","Intrepid","1997",,,
1356,809,"Toyota","MR2","1987",,,
1357,810,"Chevy","Blazer","2002",,,
1358,811,"Chevy","Blazer","1998",,,
1359,812,,,"1987",,,
1360,514,"Oldsmobile","88","1990",,,
1361,813,"Ford","Windstar","1998",,,
1362,465,"Ford  -  71719","Taurus","1995",,,"71719"
1363,814,"Ford","F350 Dump Truck","1989",,,
1364,303,"Saturn",,,,,
1365,815,"Honda","Accord","1987",,,
1366,816,"Nissan","Stanza","1990",,,
1367,818,"Jeep","Cherokee","2001",,,
1368,819,"Pontiac","Grand Am",,,,
1369,690,"GMC","Sonoma","1991","2.8",,
1370,821,"Nissan","Sentra","1995",,,
1371,822,"Chevy","Van",,,,
1372,303,"Pontiac","Grand Am","1997",,,
1373,656,"Buick","Skylark","1997",,,
1374,531,"Mercury","Grand Marquis","2001",,,
1375,93,"Chevy","Impala","2004",,,
1376,823,"Ford","Escort","1997",,,
1377,824,"Ford","Aerostar","1991",,,
1378,825,"Dodge","Ram","1996",,,
1379,685,"Ford","F150","1997",,,
1380,826,"Dodge","Neon","1998",,,
1381,828,"Saturn",,,,,
1382,829,"GMC","Safari","2000",,,
1383,526,"Ford","Focus","2000",,,
1384,830,"Chevy","Silverado","1998",,,
1385,831,"GMC",,"2005",,,
1386,442,"Buick","Century","1996",,,
1387,832,"Lincoln","Town Car","1997",,,
1388,833,"Chevy","Cavalier","1993",,,
1389,834,"Chevy","Calavier","2000",,,
1391,835,"Chevy","1500 Truck","1990",,,
1392,836,"Dodge","Ram 1500","2000",,,
1393,837,"Mercedes Benz",,"1999",,,
1394,838,"Ford","F150","2000",,,
1395,839,"Chevy","Lumina","1998",,,
1396,840,"Ford","F150","1986",,,
1397,841,"Lincoln","Town Car","1994",,,
1398,842,"Chrysler","LeBaron","1992",,,
1399,843,"Chevy","S 10","1996",,,
1400,844,"Chrysler","Voyager","2002","3.3L",,
1401,312,"Pontiac","Bonneville","2000",,,
1402,189,"Dodge","Durango","2005","5.7",,
1403,845,"Ford","Ranger","1991","2.3",,
1404,846,"Cadillac","Deville","1990",,,
1405,459,"Oldsmobile","Alero","2003",,,
1406,848,"GMC","Sonoma","1993",,,
1407,849,"Pontiac","Grand Am","1998",,,
1408,849,"fa","Malibu","1964",,,
1409,845,"Chevy","Cavalier","1990",,,
1410,850,"Chevy","1500","1998",,,
1411,851,"Ford","Mustang","2000",,,
1412,628,"Dodge","Intrepid","1999",,,
1413,4752,".",".",".",".",".",
1414,854,"Plymouth","Sundance","1994",,,
1415,855,"Chrysler","Town and Country","2001",,,
1416,856,"Ford","Escort Wagon","1999",,,
1417,235,"Ford","F150","2001",,,
1418,857,"Ford","Mustang GT","1997",,,
1419,858,"Buick","LaSabre","2003",,,
1420,859,"Chevy","Silverado","2000",,,
1421,860,"Ford","Contour","1999",,,
1422,861,"Ford","Contour","1998",,,
1423,862,"Buick","Century",,,,
1424,863,"Saturn",,"2003",,,
1425,864,"Honda","Civic","1996",,,
1426,865,"Ford","Taurus","1996",,,
1427,866,"Mercury","Grand Marquis","2000",,,
1428,867,"Chevy","Celebrity","1987",,,
1429,466,"Buick","LaSabre",,,,
1430,318,"Ford _lic#125723","E250","2001",,,
1431,689,"Ford","Contour","1995",,,
1432,859,"Mercury","Grand Marquis","2000",,,
1433,869,"Buick","Park Avenue","1990",,,
1434,268,"Chevy","Malibu","2000",,,
1435,371,"Chevy","Celebrity","1990",,,
1436,864,"Ford","Taurus","2003",,,
1437,871,"Dodge","Dakota","1996",,,
1438,872,"Chevy","Silverado","1990",,,
1439,873,"Toyota","Camry","1999",,,
1440,874,"Chevy","Blazer","1998",,,
1441,875,"Ford","Ranger","1999",,,
1442,394,"Pontiac","Montana",,,,
1443,142,"Saturn",,"1998",,,
1444,511,"Jeep","Grand Cherokee","2002",,,
1445,877,"Ford","F150","1999",,,
1446,878,"Oldsmobile","98","1985",,,
1447,879,"Dodge","Caravan",,,,
1448,880,"Saturn",,"1995",,,
1449,322,"Chevy","Caprice","1987",,,
1450,882,"Chrysler",,"1994",,,
1451,883,"toyota","Carolla","2003",,,
1452,884,"Chevy","Tahoe","1997",,,
1453,574,"Chevy","Lumina","1995",,,
1454,886,"Buick","Century","1996",,,
1455,887,"Dodge","Durango","2000","Red 5.2",,
1456,888,"Chevy","Camero","1997",,,
1457,889,"Chevy","S10","1994",,,
1458,2651,"Chevy","Tahoe","2001","5.3",,
1459,890,"Pontiac","Bonneville","2002",,,
1460,703,"Ford","Mustang","1966",,,
1461,891,"Toyota","Avalon","1995",,,
1462,509,"Ford","Excursion","2000",,,
1463,744,"Oldsmobile","Calais","1989",,,
1464,892,"Dodge","Caravan","2001",,,
1465,893,"Chrysler","LeBaron","1994",,,
1466,894,"Chyrsler","Sebring","1995",,,
